,ElementName,ElementType,s,Profile
5501,D_3D1_P34,DRIF,6.5972,0.0
5502,D_3D1_P34,DRIF,6.6044,0.0
5503,D_3D1_P34,DRIF,6.6044,0.0
5504,D_3D1_P34,DRIF,6.6116,0.0
5505,D_3D1_P34,DRIF,6.6116,0.0
5506,D_3D1_P34,DRIF,6.6188,0.0
5507,D_3D1_P34,DRIF,6.6188,0.0
5508,D_3D1_P34,DRIF,6.626,0.0
5509,D_3D1_P34,DRIF,6.626,0.0
5510,D_3D1_P34,DRIF,6.6332,0.0
5511,D_3D1_P34,DRIF,6.6332,0.0
5512,D_3D1_P34,DRIF,6.6404,0.0
5513,D_3D1_P34,DRIF,6.6404,0.0
5514,D_3D1_P34,DRIF,6.6476,0.0
5515,D_3D1_P34,DRIF,6.6476,0.0
5516,D_3D1_P34,DRIF,6.6548,0.0
5517,D_3D1_P34,DRIF,6.6548,0.0
5518,D_3D1_P34,DRIF,6.662,0.0
5519,D_3D1_P34,DRIF,6.662,0.0
5520,D_3D1_P34,DRIF,6.6692,0.0
5521,D_3D1_P34,DRIF,6.6692,0.0
5522,D_3D1_P34,DRIF,6.6764,0.0
5523,D_3D1_P34,DRIF,6.6764,0.0
5524,D_3D1_P34,DRIF,6.6836,0.0
5525,D_3D1_P34,DRIF,6.6836,0.0
5526,D_3D1_P34,DRIF,6.6908,0.0
5527,D_3D1_P34,DRIF,6.6908,0.0
5528,D_3D1_P34,DRIF,6.698,0.0
5529,D_3D1_P34,DRIF,6.698,0.0
5530,D_3D1_P34,DRIF,6.7052,0.0
5531,D_3D1_P34,DRIF,6.7052,0.0
5532,D_3D1_P34,DRIF,6.7124,0.0
5533,D_3D1_P34,DRIF,6.7124,0.0
5534,D_3D1_P34,DRIF,6.7196,0.0
5535,D_3D1_P34,DRIF,6.7196,0.0
5536,D_3D1_P34,DRIF,6.7268,0.0
5537,D_3D1_P34,DRIF,6.7268,0.0
5538,D_3D1_P34,DRIF,6.734,0.0
5539,D_3D1_P34,DRIF,6.734,0.0
5540,D_3D1_P34,DRIF,6.7412,0.0
5541,D_3D1_P34,DRIF,6.7412,0.0
5542,D_3D1_P34,DRIF,6.7484,0.0
5543,D_3D1_P34,DRIF,6.7484,0.0
5544,D_3D1_P34,DRIF,6.7556,0.0
5545,D_3D1_P34,DRIF,6.7556,0.0
5546,D_3D1_P34,DRIF,6.7628,0.0
5547,D_3D1_P34,DRIF,6.7628,0.0
5548,D_3D1_P34,DRIF,6.77,0.0
5549,D_3D1_P34,DRIF,6.77,0.0
5550,D_3D1_P34,DRIF,6.7772,0.0
5551,D_3D1_P34,DRIF,6.7772,0.0
5552,D_3D1_P34,DRIF,6.7844,0.0
5553,D_3D1_P34,DRIF,6.7844,0.0
5554,D_3D1_P34,DRIF,6.7916,0.0
5555,D_3D1_P34,DRIF,6.7916,0.0
5556,D_3D1_P34,DRIF,6.7988,0.0
5557,D_3D1_P34,DRIF,6.7988,0.0
5558,D_3D1_P34,DRIF,6.806,0.0
5559,D_3D1_P34,DRIF,6.806,0.0
5560,D_3D1_P34,DRIF,6.8132,0.0
5561,D_3D1_P34,DRIF,6.8132,0.0
5562,D_3D1_P34,DRIF,6.8204,0.0
5563,D_3D1_P34,DRIF,6.8204,0.0
5564,D_3D1_P34,DRIF,6.8276,0.0
5565,D_3D1_P34,DRIF,6.8276,0.0
5566,D_3D1_P34,DRIF,6.8348,0.0
5567,D_3D1_P34,DRIF,6.8348,0.0
5568,D_3D1_P34,DRIF,6.842,0.0
5569,D_3D1_P34,DRIF,6.842,0.0
5570,D_3D1_P34,DRIF,6.8492,0.0
5571,D_3D1_P34,DRIF,6.8492,0.0
5572,D_3D1_P34,DRIF,6.8564,0.0
5573,D_P34_4D1,DRIF,6.8564,0.0
5574,D_P34_4D1,DRIF,6.8636,0.0
5575,D_P34_4D1,DRIF,6.8636,0.0
5576,D_P34_4D1,DRIF,6.8708,0.0
5577,D_P34_4D1,DRIF,6.8708,0.0
5578,D_P34_4D1,DRIF,6.878,0.0
5579,D_P34_4D1,DRIF,6.878,0.0
5580,D_P34_4D1,DRIF,6.8852,0.0
5581,D_P34_4D1,DRIF,6.8852,0.0
5582,D_P34_4D1,DRIF,6.8924,0.0
5583,D_P34_4D1,DRIF,6.8924,0.0
5584,D_P34_4D1,DRIF,6.8996,0.0
5585,D_P34_4D1,DRIF,6.8996,0.0
5586,D_P34_4D1,DRIF,6.9068,0.0
5587,D_P34_4D1,DRIF,6.9068,0.0
5588,D_P34_4D1,DRIF,6.914,0.0
5589,D_P34_4D1,DRIF,6.914,0.0
5590,D_P34_4D1,DRIF,6.9212,0.0
5591,D_P34_4D1,DRIF,6.9212,0.0
5592,D_P34_4D1,DRIF,6.9284,0.0
5593,D_P34_4D1,DRIF,6.9284,0.0
5594,D_P34_4D1,DRIF,6.9356,0.0
5595,D_P34_4D1,DRIF,6.9356,0.0
5596,D_P34_4D1,DRIF,6.9428,0.0
5597,D_P34_4D1,DRIF,6.9428,0.0
5598,D_P34_4D1,DRIF,6.95,0.0
5599,D_P34_4D1,DRIF,6.95,0.0
5600,D_P34_4D1,DRIF,6.9572,0.0
5601,D_P34_4D1,DRIF,6.9572,0.0
5602,D_P34_4D1,DRIF,6.9644,0.0
5603,D_P34_4D1,DRIF,6.9644,0.0
5604,D_P34_4D1,DRIF,6.9716,0.0
5605,D_P34_4D1,DRIF,6.9716,0.0
5606,D_P34_4D1,DRIF,6.9788,0.0
5607,D_P34_4D1,DRIF,6.9788,0.0
5608,D_P34_4D1,DRIF,6.986,0.0
5609,D_P34_4D1,DRIF,6.986,0.0
5610,D_P34_4D1,DRIF,6.9932,0.0
5611,D_P34_4D1,DRIF,6.9932,0.0
5612,D_P34_4D1,DRIF,7.0004,0.0
5613,D_P34_4D1,DRIF,7.0004,0.0
5614,D_P34_4D1,DRIF,7.0076,0.0
5615,D_P34_4D1,DRIF,7.0076,0.0
5616,D_P34_4D1,DRIF,7.0148,0.0
5617,D_P34_4D1,DRIF,7.0148,0.0
5618,D_P34_4D1,DRIF,7.022,0.0
5619,D_P34_4D1,DRIF,7.022,0.0
5620,D_P34_4D1,DRIF,7.0292,0.0
5621,D_P34_4D1,DRIF,7.0292,0.0
5622,D_P34_4D1,DRIF,7.0364,0.0
5623,D_P34_4D1,DRIF,7.0364,0.0
5624,D_P34_4D1,DRIF,7.0436,0.0
5625,D_P34_4D1,DRIF,7.0436,0.0
5626,D_P34_4D1,DRIF,7.0508,0.0
5627,D_P34_4D1,DRIF,7.0508,0.0
5628,D_P34_4D1,DRIF,7.058,0.0
5629,D_P34_4D1,DRIF,7.058,0.0
5630,D_P34_4D1,DRIF,7.0652,0.0
5631,D_P34_4D1,DRIF,7.0652,0.0
5632,D_P34_4D1,DRIF,7.0724,0.0
5633,D_P34_4D1,DRIF,7.0724,0.0
5634,D_P34_4D1,DRIF,7.0796,0.0
5635,D_P34_4D1,DRIF,7.0796,0.0
5636,D_P34_4D1,DRIF,7.0868,0.0
5637,D_P34_4D1,DRIF,7.0868,0.0
5638,D_P34_4D1,DRIF,7.094,0.0
5639,D_P34_4D1,DRIF,7.094,0.0
5640,D_P34_4D1,DRIF,7.1012,0.0
5641,D_P34_4D1,DRIF,7.1012,0.0
5642,D_P34_4D1,DRIF,7.1084,0.0
5643,D_P34_4D1,DRIF,7.1084,0.0
5644,D_P34_4D1,DRIF,7.1156,0.0
5645,D_P34_4D1,DRIF,7.1156,0.0
5646,D_P34_4D1,DRIF,7.1228,0.0
5647,D_P34_4D1,DRIF,7.1228,0.0
5648,D_P34_4D1,DRIF,7.13,0.0
5649,D_P34_4D1,DRIF,7.13,0.0
5650,D_P34_4D1,DRIF,7.1372,0.0
5651,D_P34_4D1,DRIF,7.1372,0.0
5652,D_P34_4D1,DRIF,7.1444,0.0
5653,D_P34_4D1,DRIF,7.1444,0.0
5654,D_P34_4D1,DRIF,7.1516,0.0
5655,D_P34_4D1,DRIF,7.1516,0.0
5656,D_P34_4D1,DRIF,7.1588,0.0
5657,D_P34_4D1,DRIF,7.1588,0.0
5658,D_P34_4D1,DRIF,7.166,0.0
5659,D_P34_4D1,DRIF,7.166,0.0
5660,D_P34_4D1,DRIF,7.1732,0.0
5661,D_P34_4D1,DRIF,7.1732,0.0
5662,D_P34_4D1,DRIF,7.1804,0.0
5663,D_P34_4D1,DRIF,7.1804,0.0
5664,D_P34_4D1,DRIF,7.1876,0.0
5665,D_P34_4D1,DRIF,7.1876,0.0
5666,D_P34_4D1,DRIF,7.1948,0.0
5667,D_P34_4D1,DRIF,7.1948,0.0
5668,D_P34_4D1,DRIF,7.202,0.0
5669,D_P34_4D1,DRIF,7.202,0.0
5670,D_P34_4D1,DRIF,7.2092,0.0
5671,D_P34_4D1,DRIF,7.2092,0.0
5672,D_P34_4D1,DRIF,7.2164,0.0
5673,MA_BEND,MAXAMP,7.2164,0.0
5674,Q4D1,QUAD,7.2164,0.0
5675,Q4D1,QUAD,7.2164,-1.0
5676,Q4D1,QUAD,7.22,-1.0
5677,Q4D1,QUAD,7.22,0.0
5678,Q4D1,QUAD,7.2164,0.0
5679,Q4D1,QUAD,7.22,0.0
5680,Q4D1,QUAD,7.22,0.0
5681,Q4D1,QUAD,7.22,-1.0
5682,Q4D1,QUAD,7.2236,-1.0
5683,Q4D1,QUAD,7.2236,0.0
5684,Q4D1,QUAD,7.22,0.0
5685,Q4D1,QUAD,7.2236,0.0
5686,Q4D1,QUAD,7.2236,0.0
5687,Q4D1,QUAD,7.2236,-1.0
5688,Q4D1,QUAD,7.2272,-1.0
5689,Q4D1,QUAD,7.2272,0.0
5690,Q4D1,QUAD,7.2236,0.0
5691,Q4D1,QUAD,7.2272,0.0
5692,Q4D1,QUAD,7.2272,0.0
5693,Q4D1,QUAD,7.2272,-1.0
5694,Q4D1,QUAD,7.2308,-1.0
5695,Q4D1,QUAD,7.2308,0.0
5696,Q4D1,QUAD,7.2272,0.0
5697,Q4D1,QUAD,7.2308,0.0
5698,Q4D1,QUAD,7.2308,0.0
5699,Q4D1,QUAD,7.2308,-1.0
5700,Q4D1,QUAD,7.2344,-1.0
5701,Q4D1,QUAD,7.2344,0.0
5702,Q4D1,QUAD,7.2308,0.0
5703,Q4D1,QUAD,7.2344,0.0
5704,Q4D1,QUAD,7.2344,0.0
5705,Q4D1,QUAD,7.2344,-1.0
5706,Q4D1,QUAD,7.238,-1.0
5707,Q4D1,QUAD,7.238,0.0
5708,Q4D1,QUAD,7.2344,0.0
5709,Q4D1,QUAD,7.238,0.0
5710,Q4D1,QUAD,7.238,0.0
5711,Q4D1,QUAD,7.238,-1.0
5712,Q4D1,QUAD,7.2416,-1.0
5713,Q4D1,QUAD,7.2416,0.0
5714,Q4D1,QUAD,7.238,0.0
5715,Q4D1,QUAD,7.2416,0.0
5716,Q4D1,QUAD,7.2416,0.0
5717,Q4D1,QUAD,7.2416,-1.0
5718,Q4D1,QUAD,7.2452,-1.0
5719,Q4D1,QUAD,7.2452,0.0
5720,Q4D1,QUAD,7.2416,0.0
5721,Q4D1,QUAD,7.2452,0.0
5722,Q4D1,QUAD,7.2452,0.0
5723,Q4D1,QUAD,7.2452,-1.0
5724,Q4D1,QUAD,7.2488,-1.0
5725,Q4D1,QUAD,7.2488,0.0
5726,Q4D1,QUAD,7.2452,0.0
5727,Q4D1,QUAD,7.2488,0.0
5728,Q4D1,QUAD,7.2488,0.0
5729,Q4D1,QUAD,7.2488,-1.0
5730,Q4D1,QUAD,7.2524,-1.0
5731,Q4D1,QUAD,7.2524,0.0
5732,Q4D1,QUAD,7.2488,0.0
5733,Q4D1,QUAD,7.2524,0.0
5734,Q4D1,QUAD,7.2524,0.0
5735,Q4D1,QUAD,7.2524,-1.0
5736,Q4D1,QUAD,7.256,-1.0
5737,Q4D1,QUAD,7.256,0.0
5738,Q4D1,QUAD,7.2524,0.0
5739,Q4D1,QUAD,7.256,0.0
5740,Q4D1,QUAD,7.256,0.0
5741,Q4D1,QUAD,7.256,-1.0
5742,Q4D1,QUAD,7.2596,-1.0
5743,Q4D1,QUAD,7.2596,0.0
5744,Q4D1,QUAD,7.256,0.0
5745,Q4D1,QUAD,7.2596,0.0
5746,Q4D1,QUAD,7.2596,0.0
5747,Q4D1,QUAD,7.2596,-1.0
5748,Q4D1,QUAD,7.2632,-1.0
5749,Q4D1,QUAD,7.2632,0.0
5750,Q4D1,QUAD,7.2596,0.0
5751,Q4D1,QUAD,7.2632,0.0
5752,Q4D1,QUAD,7.2632,0.0
5753,Q4D1,QUAD,7.2632,-1.0
5754,Q4D1,QUAD,7.2668,-1.0
5755,Q4D1,QUAD,7.2668,0.0
5756,Q4D1,QUAD,7.2632,0.0
5757,Q4D1,QUAD,7.2668,0.0
5758,Q4D1,QUAD,7.2668,0.0
5759,Q4D1,QUAD,7.2668,-1.0
5760,Q4D1,QUAD,7.2704,-1.0
5761,Q4D1,QUAD,7.2704,0.0
5762,Q4D1,QUAD,7.2668,0.0
5763,Q4D1,QUAD,7.2704,0.0
5764,Q4D1,QUAD,7.2704,0.0
5765,Q4D1,QUAD,7.2704,-1.0
5766,Q4D1,QUAD,7.274,-1.0
5767,Q4D1,QUAD,7.274,0.0
5768,Q4D1,QUAD,7.2704,0.0
5769,Q4D1,QUAD,7.274,0.0
5770,Q4D1,QUAD,7.274,0.0
5771,Q4D1,QUAD,7.274,-1.0
5772,Q4D1,QUAD,7.2776,-1.0
5773,Q4D1,QUAD,7.2776,0.0
5774,Q4D1,QUAD,7.274,0.0
5775,Q4D1,QUAD,7.2776,0.0
5776,Q4D1,QUAD,7.2776,0.0
5777,Q4D1,QUAD,7.2776,-1.0
5778,Q4D1,QUAD,7.2812,-1.0
5779,Q4D1,QUAD,7.2812,0.0
5780,Q4D1,QUAD,7.2776,0.0
5781,Q4D1,QUAD,7.2812,0.0
5782,Q4D1,QUAD,7.2812,0.0
5783,Q4D1,QUAD,7.2812,-1.0
5784,Q4D1,QUAD,7.2848,-1.0
5785,Q4D1,QUAD,7.2848,0.0
5786,Q4D1,QUAD,7.2812,0.0
5787,Q4D1,QUAD,7.2848,0.0
5788,Q4D1,QUAD,7.2848,0.0
5789,Q4D1,QUAD,7.2848,-1.0
5790,Q4D1,QUAD,7.2884,-1.0
5791,Q4D1,QUAD,7.2884,0.0
5792,Q4D1,QUAD,7.2848,0.0
5793,Q4D1,QUAD,7.2884,0.0
5794,Q4D1,QUAD,7.2884,0.0
5795,Q4D1,QUAD,7.2884,-1.0
5796,Q4D1,QUAD,7.292,-1.0
5797,Q4D1,QUAD,7.292,0.0
5798,Q4D1,QUAD,7.2884,0.0
5799,Q4D1,QUAD,7.292,0.0
5800,Q4D1,QUAD,7.292,0.0
5801,Q4D1,QUAD,7.292,-1.0
5802,Q4D1,QUAD,7.2956,-1.0
5803,Q4D1,QUAD,7.2956,0.0
5804,Q4D1,QUAD,7.292,0.0
5805,Q4D1,QUAD,7.2956,0.0
5806,Q4D1,QUAD,7.2956,0.0
5807,Q4D1,QUAD,7.2956,-1.0
5808,Q4D1,QUAD,7.2992,-1.0
5809,Q4D1,QUAD,7.2992,0.0
5810,Q4D1,QUAD,7.2956,0.0
5811,Q4D1,QUAD,7.2992,0.0
5812,Q4D1,QUAD,7.2992,0.0
5813,Q4D1,QUAD,7.2992,-1.0
5814,Q4D1,QUAD,7.3028,-1.0
5815,Q4D1,QUAD,7.3028,0.0
5816,Q4D1,QUAD,7.2992,0.0
5817,Q4D1,QUAD,7.3028,0.0
5818,Q4D1,QUAD,7.3028,0.0
5819,Q4D1,QUAD,7.3028,-1.0
5820,Q4D1,QUAD,7.3064,-1.0
5821,Q4D1,QUAD,7.3064,0.0
5822,Q4D1,QUAD,7.3028,0.0
5823,Q4D1,QUAD,7.3064,0.0
5824,Q4D1,QUAD,7.3064,0.0
5825,Q4D1,QUAD,7.3064,-1.0
5826,Q4D1,QUAD,7.31,-1.0
5827,Q4D1,QUAD,7.31,0.0
5828,Q4D1,QUAD,7.3064,0.0
5829,Q4D1,QUAD,7.31,0.0
5830,Q4D1,QUAD,7.31,0.0
5831,Q4D1,QUAD,7.31,-1.0
5832,Q4D1,QUAD,7.3136,-1.0
5833,Q4D1,QUAD,7.3136,0.0
5834,Q4D1,QUAD,7.31,0.0
5835,Q4D1,QUAD,7.3136,0.0
5836,Q4D1,QUAD,7.3136,0.0
5837,Q4D1,QUAD,7.3136,-1.0
5838,Q4D1,QUAD,7.3172,-1.0
5839,Q4D1,QUAD,7.3172,0.0
5840,Q4D1,QUAD,7.3136,0.0
5841,Q4D1,QUAD,7.3172,0.0
5842,Q4D1,QUAD,7.3172,0.0
5843,Q4D1,QUAD,7.3172,-1.0
5844,Q4D1,QUAD,7.3208,-1.0
5845,Q4D1,QUAD,7.3208,0.0
5846,Q4D1,QUAD,7.3172,0.0
5847,Q4D1,QUAD,7.3208,0.0
5848,Q4D1,QUAD,7.3208,0.0
5849,Q4D1,QUAD,7.3208,-1.0
5850,Q4D1,QUAD,7.3244,-1.0
5851,Q4D1,QUAD,7.3244,0.0
5852,Q4D1,QUAD,7.3208,0.0
5853,Q4D1,QUAD,7.3244,0.0
5854,Q4D1,QUAD,7.3244,0.0
5855,Q4D1,QUAD,7.3244,-1.0
5856,Q4D1,QUAD,7.328,-1.0
5857,Q4D1,QUAD,7.328,0.0
5858,Q4D1,QUAD,7.3244,0.0
5859,Q4D1,QUAD,7.328,0.0
5860,Q4D1,QUAD,7.328,0.0
5861,Q4D1,QUAD,7.328,-1.0
5862,Q4D1,QUAD,7.3316,-1.0
5863,Q4D1,QUAD,7.3316,0.0
5864,Q4D1,QUAD,7.328,0.0
5865,Q4D1,QUAD,7.3316,0.0
5866,Q4D1,QUAD,7.3316,0.0
5867,Q4D1,QUAD,7.3316,-1.0
5868,Q4D1,QUAD,7.3352,-1.0
5869,Q4D1,QUAD,7.3352,0.0
5870,Q4D1,QUAD,7.3316,0.0
5871,Q4D1,QUAD,7.3352,0.0
5872,Q4D1,QUAD,7.3352,0.0
5873,Q4D1,QUAD,7.3352,-1.0
5874,Q4D1,QUAD,7.3388,-1.0
5875,Q4D1,QUAD,7.3388,0.0
5876,Q4D1,QUAD,7.3352,0.0
5877,Q4D1,QUAD,7.3388,0.0
5878,Q4D1,QUAD,7.3388,0.0
5879,Q4D1,QUAD,7.3388,-1.0
5880,Q4D1,QUAD,7.3424,-1.0
5881,Q4D1,QUAD,7.3424,0.0
5882,Q4D1,QUAD,7.3388,0.0
5883,Q4D1,QUAD,7.3424,0.0
5884,Q4D1,QUAD,7.3424,0.0
5885,Q4D1,QUAD,7.3424,-1.0
5886,Q4D1,QUAD,7.346,-1.0
5887,Q4D1,QUAD,7.346,0.0
5888,Q4D1,QUAD,7.3424,0.0
5889,Q4D1,QUAD,7.346,0.0
5890,Q4D1,QUAD,7.346,0.0
5891,Q4D1,QUAD,7.346,-1.0
5892,Q4D1,QUAD,7.3496,-1.0
5893,Q4D1,QUAD,7.3496,0.0
5894,Q4D1,QUAD,7.346,0.0
5895,Q4D1,QUAD,7.3496,0.0
5896,Q4D1,QUAD,7.3496,0.0
5897,Q4D1,QUAD,7.3496,-1.0
5898,Q4D1,QUAD,7.3532,-1.0
5899,Q4D1,QUAD,7.3532,0.0
5900,Q4D1,QUAD,7.3496,0.0
5901,Q4D1,QUAD,7.3532,0.0
5902,Q4D1,QUAD,7.3532,0.0
5903,Q4D1,QUAD,7.3532,-1.0
5904,Q4D1,QUAD,7.3568,-1.0
5905,Q4D1,QUAD,7.3568,0.0
5906,Q4D1,QUAD,7.3532,0.0
5907,Q4D1,QUAD,7.3568,0.0
5908,Q4D1,QUAD,7.3568,0.0
5909,Q4D1,QUAD,7.3568,-1.0
5910,Q4D1,QUAD,7.3604,-1.0
5911,Q4D1,QUAD,7.3604,0.0
5912,Q4D1,QUAD,7.3568,0.0
5913,Q4D1,QUAD,7.3604,0.0
5914,Q4D1,QUAD,7.3604,0.0
5915,Q4D1,QUAD,7.3604,-1.0
5916,Q4D1,QUAD,7.364,-1.0
5917,Q4D1,QUAD,7.364,0.0
5918,Q4D1,QUAD,7.3604,0.0
5919,Q4D1,QUAD,7.364,0.0
5920,Q4D1,QUAD,7.364,0.0
5921,Q4D1,QUAD,7.364,-1.0
5922,Q4D1,QUAD,7.3676,-1.0
5923,Q4D1,QUAD,7.3676,0.0
5924,Q4D1,QUAD,7.364,0.0
5925,Q4D1,QUAD,7.3676,0.0
5926,Q4D1,QUAD,7.3676,0.0
5927,Q4D1,QUAD,7.3676,-1.0
5928,Q4D1,QUAD,7.3712,-1.0
5929,Q4D1,QUAD,7.3712,0.0
5930,Q4D1,QUAD,7.3676,0.0
5931,Q4D1,QUAD,7.3712,0.0
5932,Q4D1,QUAD,7.3712,0.0
5933,Q4D1,QUAD,7.3712,-1.0
5934,Q4D1,QUAD,7.3748,-1.0
5935,Q4D1,QUAD,7.3748,0.0
5936,Q4D1,QUAD,7.3712,0.0
5937,Q4D1,QUAD,7.3748,0.0
5938,Q4D1,QUAD,7.3748,0.0
5939,Q4D1,QUAD,7.3748,-1.0
5940,Q4D1,QUAD,7.3784,-1.0
5941,Q4D1,QUAD,7.3784,0.0
5942,Q4D1,QUAD,7.3748,0.0
5943,Q4D1,QUAD,7.3784,0.0
5944,Q4D1,QUAD,7.3784,0.0
5945,Q4D1,QUAD,7.3784,-1.0
5946,Q4D1,QUAD,7.382,-1.0
5947,Q4D1,QUAD,7.382,0.0
5948,Q4D1,QUAD,7.3784,0.0
5949,Q4D1,QUAD,7.382,0.0
5950,Q4D1,QUAD,7.382,0.0
5951,Q4D1,QUAD,7.382,-1.0
5952,Q4D1,QUAD,7.3856,-1.0
5953,Q4D1,QUAD,7.3856,0.0
5954,Q4D1,QUAD,7.382,0.0
5955,Q4D1,QUAD,7.3856,0.0
5956,Q4D1,QUAD,7.3856,0.0
5957,Q4D1,QUAD,7.3856,-1.0
5958,Q4D1,QUAD,7.3892,-1.0
5959,Q4D1,QUAD,7.3892,0.0
5960,Q4D1,QUAD,7.3856,0.0
5961,Q4D1,QUAD,7.3892,0.0
5962,Q4D1,QUAD,7.3892,0.0
5963,Q4D1,QUAD,7.3892,-1.0
5964,Q4D1,QUAD,7.3928,-1.0
5965,Q4D1,QUAD,7.3928,0.0
5966,Q4D1,QUAD,7.3892,0.0
5967,Q4D1,QUAD,7.3928,0.0
5968,Q4D1,QUAD,7.3928,0.0
5969,Q4D1,QUAD,7.3928,-1.0
5970,Q4D1,QUAD,7.3964,-1.0
5971,Q4D1,QUAD,7.3964,0.0
5972,Q4D1,QUAD,7.3928,0.0
5973,Q4D1,QUAD,7.3964,0.0
5974,D_4D1_4F1,DRIF,7.3964,0.0
5975,D_4D1_4F1,DRIF,7.3988,0.0
5976,D_4D1_4F1,DRIF,7.3988,0.0
5977,D_4D1_4F1,DRIF,7.4012,0.0
5978,D_4D1_4F1,DRIF,7.4012,0.0
5979,D_4D1_4F1,DRIF,7.4036,0.0
5980,D_4D1_4F1,DRIF,7.4036,0.0
5981,D_4D1_4F1,DRIF,7.406,0.0
5982,D_4D1_4F1,DRIF,7.406,0.0
5983,D_4D1_4F1,DRIF,7.4084,0.0
5984,D_4D1_4F1,DRIF,7.4084,0.0
5985,D_4D1_4F1,DRIF,7.4108,0.0
5986,D_4D1_4F1,DRIF,7.4108,0.0
5987,D_4D1_4F1,DRIF,7.4132,0.0
5988,D_4D1_4F1,DRIF,7.4132,0.0
5989,D_4D1_4F1,DRIF,7.4156,0.0
5990,D_4D1_4F1,DRIF,7.4156,0.0
5991,D_4D1_4F1,DRIF,7.418,0.0
5992,D_4D1_4F1,DRIF,7.418,0.0
5993,D_4D1_4F1,DRIF,7.4204,0.0
5994,D_4D1_4F1,DRIF,7.4204,0.0
5995,D_4D1_4F1,DRIF,7.4228,0.0
5996,D_4D1_4F1,DRIF,7.4228,0.0
5997,D_4D1_4F1,DRIF,7.4252,0.0
5998,D_4D1_4F1,DRIF,7.4252,0.0
5999,D_4D1_4F1,DRIF,7.4276,0.0
6000,D_4D1_4F1,DRIF,7.4276,0.0
6001,D_4D1_4F1,DRIF,7.43,0.0
6002,D_4D1_4F1,DRIF,7.43,0.0
6003,D_4D1_4F1,DRIF,7.4324,0.0
6004,D_4D1_4F1,DRIF,7.4324,0.0
6005,D_4D1_4F1,DRIF,7.4348,0.0
6006,D_4D1_4F1,DRIF,7.4348,0.0
6007,D_4D1_4F1,DRIF,7.4372,0.0
6008,D_4D1_4F1,DRIF,7.4372,0.0
6009,D_4D1_4F1,DRIF,7.4396,0.0
6010,D_4D1_4F1,DRIF,7.4396,0.0
6011,D_4D1_4F1,DRIF,7.442,0.0
6012,D_4D1_4F1,DRIF,7.442,0.0
6013,D_4D1_4F1,DRIF,7.4444,0.0
6014,D_4D1_4F1,DRIF,7.4444,0.0
6015,D_4D1_4F1,DRIF,7.4468,0.0
6016,D_4D1_4F1,DRIF,7.4468,0.0
6017,D_4D1_4F1,DRIF,7.4492,0.0
6018,D_4D1_4F1,DRIF,7.4492,0.0
6019,D_4D1_4F1,DRIF,7.4516,0.0
6020,D_4D1_4F1,DRIF,7.4516,0.0
6021,D_4D1_4F1,DRIF,7.454,0.0
6022,D_4D1_4F1,DRIF,7.454,0.0
6023,D_4D1_4F1,DRIF,7.4564,0.0
6024,D_4D1_4F1,DRIF,7.4564,0.0
6025,D_4D1_4F1,DRIF,7.4588,0.0
6026,D_4D1_4F1,DRIF,7.4588,0.0
6027,D_4D1_4F1,DRIF,7.4612,0.0
6028,D_4D1_4F1,DRIF,7.4612,0.0
6029,D_4D1_4F1,DRIF,7.4636,0.0
6030,D_4D1_4F1,DRIF,7.4636,0.0
6031,D_4D1_4F1,DRIF,7.466,0.0
6032,D_4D1_4F1,DRIF,7.466,0.0
6033,D_4D1_4F1,DRIF,7.4684,0.0
6034,D_4D1_4F1,DRIF,7.4684,0.0
6035,D_4D1_4F1,DRIF,7.4708,0.0
6036,D_4D1_4F1,DRIF,7.4708,0.0
6037,D_4D1_4F1,DRIF,7.4732,0.0
6038,D_4D1_4F1,DRIF,7.4732,0.0
6039,D_4D1_4F1,DRIF,7.4756,0.0
6040,D_4D1_4F1,DRIF,7.4756,0.0
6041,D_4D1_4F1,DRIF,7.478,0.0
6042,D_4D1_4F1,DRIF,7.478,0.0
6043,D_4D1_4F1,DRIF,7.4804,0.0
6044,D_4D1_4F1,DRIF,7.4804,0.0
6045,D_4D1_4F1,DRIF,7.4828,0.0
6046,D_4D1_4F1,DRIF,7.4828,0.0
6047,D_4D1_4F1,DRIF,7.4852,0.0
6048,D_4D1_4F1,DRIF,7.4852,0.0
6049,D_4D1_4F1,DRIF,7.4876,0.0
6050,D_4D1_4F1,DRIF,7.4876,0.0
6051,D_4D1_4F1,DRIF,7.49,0.0
6052,D_4D1_4F1,DRIF,7.49,0.0
6053,D_4D1_4F1,DRIF,7.4924,0.0
6054,D_4D1_4F1,DRIF,7.4924,0.0
6055,D_4D1_4F1,DRIF,7.4948,0.0
6056,D_4D1_4F1,DRIF,7.4948,0.0
6057,D_4D1_4F1,DRIF,7.4972,0.0
6058,D_4D1_4F1,DRIF,7.4972,0.0
6059,D_4D1_4F1,DRIF,7.4996,0.0
6060,D_4D1_4F1,DRIF,7.4996,0.0
6061,D_4D1_4F1,DRIF,7.502,0.0
6062,D_4D1_4F1,DRIF,7.502,0.0
6063,D_4D1_4F1,DRIF,7.5044,0.0
6064,D_4D1_4F1,DRIF,7.5044,0.0
6065,D_4D1_4F1,DRIF,7.5068,0.0
6066,D_4D1_4F1,DRIF,7.5068,0.0
6067,D_4D1_4F1,DRIF,7.5092,0.0
6068,D_4D1_4F1,DRIF,7.5092,0.0
6069,D_4D1_4F1,DRIF,7.5116,0.0
